Index,	Free Memory (kB),	Load Avg (1 min),	Load Avg (5 min),	Load Avg (15 min),	Running Processes,	Total Processes,	Time,	Computer Name
1407,	592724,	0.18,	0.19,	0.18,	1,	208,	2-14-2018 11:12:38,	raspberrypi
1408,	592600,	0.22,	0.19,	0.18,	2,	208,	2-14-2018 11:12:55,	raspberrypi
1409,	592724,	0.16,	0.18,	0.18,	1,	208,	2-14-2018 11:13:38,	raspberrypi
1410,	592732,	0.19,	0.19,	0.18,	1,	207,	2-14-2018 11:13:55,	raspberrypi
1411,	592740,	0.14,	0.17,	0.18,	1,	206,	2-14-2018 11:14:38,	raspberrypi
1412,	592724,	0.18,	0.18,	0.18,	2,	208,	2-14-2018 11:14:55,	raspberrypi
1413,	592724,	0.22,	0.19,	0.18,	1,	208,	2-14-2018 11:15:38,	raspberrypi
1414,	592724,	0.17,	0.18,	0.18,	2,	208,	2-14-2018 11:15:55,	raspberrypi
1415,	592724,	0.12,	0.17,	0.18,	1,	208,	2-14-2018 11:16:38,	raspberrypi
1416,	592724,	0.16,	0.17,	0.18,	2,	208,	2-14-2018 11:16:55,	raspberrypi
1417,	592600,	0.20,	0.18,	0.18,	2,	208,	2-14-2018 11:17:38,	raspberrypi
1418,	592592,	0.15,	0.17,	0.18,	1,	209,	2-14-2018 11:17:55,	raspberrypi
1419,	592476,	0.26,	0.19,	0.19,	1,	208,	2-14-2018 11:18:38,	raspberrypi
1420,	592476,	0.20,	0.18,	0.18,	2,	208,	2-14-2018 11:18:55,	raspberrypi
1421,	592600,	0.21,	0.19,	0.18,	2,	208,	2-14-2018 11:19:38,	raspberrypi
1422,	592484,	0.24,	0.19,	0.18,	2,	207,	2-14-2018 11:19:55,	raspberrypi
1423,	592608,	0.24,	0.20,	0.18,	2,	207,	2-14-2018 11:20:38,	raspberrypi
1424,	592600,	0.19,	0.19,	0.18,	1,	208,	2-14-2018 11:20:56,	raspberrypi
1425,	592600,	0.19,	0.19,	0.18,	1,	208,	2-14-2018 11:21:38,	raspberrypi
1426,	592600,	0.22,	0.20,	0.18,	1,	208,	2-14-2018 11:21:56,	raspberrypi
1427,	592600,	0.22,	0.20,	0.18,	2,	208,	2-14-2018 11:22:38,	raspberrypi
1428,	592600,	0.25,	0.21,	0.19,	2,	208,	2-14-2018 11:22:56,	raspberrypi
1429,	592600,	0.18,	0.19,	0.18,	1,	208,	2-14-2018 11:23:38,	raspberrypi
1430,	592476,	0.20,	0.20,	0.18,	1,	208,	2-14-2018 11:23:56,	raspberrypi
1431,	592476,	0.21,	0.20,	0.18,	1,	208,	2-14-2018 11:24:38,	raspberrypi
1432,	592592,	0.23,	0.21,	0.18,	1,	208,	2-14-2018 11:24:56,	raspberrypi
1433,	592592,	0.24,	0.21,	0.18,	1,	208,	2-14-2018 11:25:38,	raspberrypi
1434,	592600,	0.19,	0.20,	0.18,	1,	207,	2-14-2018 11:25:56,	raspberrypi
1435,	592600,	0.19,	0.20,	0.18,	1,	207,	2-14-2018 11:26:38,	raspberrypi
1436,	592584,	0.21,	0.21,	0.18,	2,	208,	2-14-2018 11:26:56,	raspberrypi
1437,	592584,	0.22,	0.21,	0.18,	2,	208,	2-14-2018 11:27:38,	raspberrypi
1438,	592700,	0.17,	0.20,	0.18,	1,	209,	2-14-2018 11:27:56,	raspberrypi
1439,	592584,	0.19,	0.20,	0.18,	2,	208,	2-14-2018 11:28:38,	raspberrypi
1440,	592584,	0.20,	0.20,	0.18,	1,	208,	2-14-2018 11:28:56,	raspberrypi
1441,	592312,	0.22,	0.21,	0.18,	2,	209,	2-14-2018 11:29:38,	raspberrypi
1442,	592064,	0.24,	0.21,	0.18,	2,	209,	2-14-2018 11:29:56,	raspberrypi
1443,	592212,	0.25,	0.22,	0.19,	1,	208,	2-14-2018 11:30:38,	raspberrypi
1444,	592212,	0.18,	0.20,	0.18,	1,	208,	2-14-2018 11:30:56,	raspberrypi
1445,	592212,	0.20,	0.20,	0.18,	1,	208,	2-14-2018 11:31:38,	raspberrypi
1446,	592220,	0.22,	0.21,	0.18,	1,	207,	2-14-2018 11:31:56,	raspberrypi
1447,	592096,	0.23,	0.21,	0.18,	1,	207,	2-14-2018 11:32:38,	raspberrypi
1448,	592088,	0.25,	0.21,	0.18,	2,	208,	2-14-2018 11:32:56,	raspberrypi
1449,	592088,	0.19,	0.20,	0.18,	1,	208,	2-14-2018 11:33:38,	raspberrypi
1450,	591964,	0.20,	0.20,	0.18,	2,	208,	2-14-2018 11:33:56,	raspberrypi
1451,	591940,	0.21,	0.21,	0.18,	1,	209,	2-14-2018 11:34:38,	raspberrypi
1452,	592088,	0.23,	0.21,	0.18,	2,	208,	2-14-2018 11:34:56,	raspberrypi
1453,	592460,	0.17,	0.20,	0.18,	1,	208,	2-14-2018 11:35:38,	raspberrypi
1454,	592460,	0.27,	0.22,	0.19,	2,	208,	2-14-2018 11:35:56,	raspberrypi
1455,	592460,	0.20,	0.20,	0.18,	2,	208,	2-14-2018 11:36:38,	raspberrypi
1456,	592460,	0.21,	0.21,	0.18,	2,	208,	2-14-2018 11:36:56,	raspberrypi
1457,	592444,	0.24,	0.21,	0.18,	1,	208,	2-14-2018 11:37:38,	raspberrypi
1458,	592460,	0.24,	0.21,	0.18,	1,	208,	2-14-2018 11:37:56,	raspberrypi
1459,	592468,	0.18,	0.20,	0.18,	2,	207,	2-14-2018 11:38:38,	raspberrypi
1460,	592460,	0.19,	0.20,	0.18,	2,	208,	2-14-2018 11:38:56,	raspberrypi
1461,	592188,	0.22,	0.21,	0.18,	2,	208,	2-14-2018 11:39:38,	raspberrypi
1462,	592204,	0.16,	0.19,	0.18,	2,	208,	2-14-2018 11:39:56,	raspberrypi
1463,	592204,	0.21,	0.20,	0.18,	2,	208,	2-14-2018 11:40:38,	raspberrypi
1464,	592080,	0.15,	0.19,	0.18,	1,	208,	2-14-2018 11:40:56,	raspberrypi
1465,	592080,	0.19,	0.19,	0.18,	1,	208,	2-14-2018 11:41:38,	raspberrypi
1466,	592188,	0.13,	0.18,	0.18,	1,	208,	2-14-2018 11:41:56,	raspberrypi
1467,	592204,	0.19,	0.19,	0.18,	1,	208,	2-14-2018 11:42:38,	raspberrypi
1468,	592312,	0.22,	0.19,	0.18,	1,	208,	2-14-2018 11:42:56,	raspberrypi
1469,	592312,	0.17,	0.18,	0.18,	1,	208,	2-14-2018 11:43:38,	raspberrypi
1470,	592336,	0.12,	0.17,	0.18,	1,	207,	2-14-2018 11:43:56,	raspberrypi
1471,	592320,	0.17,	0.18,	0.18,	3,	207,	2-14-2018 11:44:38,	raspberrypi
1472,	592328,	0.20,	0.18,	0.18,	2,	208,	2-14-2018 11:44:56,	raspberrypi
1473,	592328,	0.16,	0.17,	0.18,	1,	208,	2-14-2018 11:45:38,	raspberrypi
1474,	592328,	0.19,	0.18,	0.18,	2,	208,	2-14-2018 11:45:56,	raspberrypi
1475,	592204,	0.16,	0.17,	0.18,	1,	208,	2-14-2018 11:46:38,	raspberrypi
1476,	592328,	0.18,	0.17,	0.18,	1,	208,	2-14-2018 11:46:56,	raspberrypi
1477,	592188,	0.14,	0.17,	0.18,	2,	208,	2-14-2018 11:47:38,	raspberrypi
1478,	591948,	0.18,	0.17,	0.18,	1,	208,	2-14-2018 11:47:56,	raspberrypi
1479,	591956,	0.15,	0.17,	0.18,	2,	208,	2-14-2018 11:48:38,	raspberrypi
1480,	592080,	0.17,	0.17,	0.18,	2,	208,	2-14-2018 11:48:56,	raspberrypi
1481,	591956,	0.13,	0.16,	0.18,	2,	208,	2-14-2018 11:49:38,	raspberrypi
1482,	591964,	0.16,	0.17,	0.18,	1,	207,	2-14-2018 11:49:56,	raspberrypi
1483,	592088,	0.22,	0.18,	0.18,	2,	207,	2-14-2018 11:50:38,	raspberrypi
1484,	592080,	0.15,	0.17,	0.18,	2,	208,	2-14-2018 11:50:56,	raspberrypi
1485,	592080,	0.12,	0.16,	0.18,	2,	208,	2-14-2018 11:51:38,	raspberrypi
1486,	592204,	0.15,	0.16,	0.18,	1,	208,	2-14-2018 11:51:56,	raspberrypi
1487,	592080,	0.20,	0.17,	0.18,	2,	208,	2-14-2018 11:52:38,	raspberrypi
1488,	592148,	0.22,	0.18,	0.18,	1,	208,	2-14-2018 11:52:56,	raspberrypi
1489,	592080,	0.26,	0.19,	0.19,	2,	208,	2-14-2018 11:53:38,	raspberrypi
1490,	592080,	0.18,	0.18,	0.18,	1,	208,	2-14-2018 11:53:56,	raspberrypi
1491,	592204,	0.21,	0.18,	0.18,	1,	208,	2-14-2018 11:54:38,	raspberrypi
1492,	592172,	0.22,	0.19,	0.18,	2,	208,	2-14-2018 11:54:56,	raspberrypi
1493,	592180,	0.24,	0.19,	0.18,	1,	208,	2-14-2018 11:55:38,	raspberrypi
1494,	592204,	0.25,	0.20,	0.19,	2,	207,	2-14-2018 11:55:56,	raspberrypi
1495,	592204,	0.19,	0.19,	0.18,	1,	207,	2-14-2018 11:56:38,	raspberrypi
1496,	592320,	0.22,	0.19,	0.18,	2,	208,	2-14-2018 11:56:56,	raspberrypi
1497,	592304,	0.22,	0.20,	0.18,	2,	208,	2-14-2018 11:57:38,	raspberrypi
1498,	592188,	0.25,	0.20,	0.19,	2,	208,	2-14-2018 11:57:56,	raspberrypi
1499,	592320,	0.18,	0.19,	0.18,	2,	208,	2-14-2018 11:58:39,	raspberrypi
1500,	592320,	0.20,	0.20,	0.18,	2,	208,	2-14-2018 11:58:56,	raspberrypi
1501,	592320,	0.21,	0.20,	0.18,	2,	208,	2-14-2018 11:59:39,	raspberrypi
1502,	592320,	0.23,	0.21,	0.18,	1,	208,	2-14-2018 11:59:56,	raspberrypi
1503,	592444,	0.24,	0.21,	0.18,	2,	208,	2-14-2018 12:00:39,	raspberrypi
1504,	591948,	0.26,	0.21,	0.19,	1,	208,	2-14-2018 12:00:56,	raspberrypi
1505,	591948,	0.22,	0.21,	0.18,	2,	208,	2-14-2018 12:01:39,	raspberrypi
1506,	591832,	0.24,	0.22,	0.19,	2,	207,	2-14-2018 12:01:56,	raspberrypi
1507,	591832,	0.23,	0.22,	0.18,	1,	207,	2-14-2018 12:02:39,	raspberrypi
1508,	591956,	0.18,	0.21,	0.18,	1,	207,	2-14-2018 12:02:56,	raspberrypi
1509,	591832,	0.26,	0.22,	0.19,	1,	207,	2-14-2018 12:03:39,	raspberrypi
1510,	591824,	0.20,	0.21,	0.18,	2,	208,	2-14-2018 12:03:56,	raspberrypi
1511,	591824,	0.21,	0.21,	0.18,	2,	208,	2-14-2018 12:04:39,	raspberrypi
1512,	591924,	0.24,	0.22,	0.18,	1,	208,	2-14-2018 12:04:56,	raspberrypi
1513,	591444,	0.23,	0.22,	0.18,	1,	208,	2-14-2018 12:05:39,	raspberrypi
1514,	591444,	0.18,	0.20,	0.18,	2,	208,	2-14-2018 12:05:56,	raspberrypi
1515,	591320,	0.19,	0.20,	0.18,	1,	208,	2-14-2018 12:06:39,	raspberrypi
1516,	591320,	0.22,	0.21,	0.18,	1,	208,	2-14-2018 12:06:57,	raspberrypi
1517,	591444,	0.22,	0.21,	0.18,	2,	208,	2-14-2018 12:07:39,	raspberrypi
1518,	591560,	0.25,	0.22,	0.18,	2,	208,	2-14-2018 12:07:57,	raspberrypi
1519,	591568,	0.17,	0.20,	0.18,	2,	208,	2-14-2018 12:08:39,	raspberrypi
1520,	591576,	0.20,	0.20,	0.18,	2,	207,	2-14-2018 12:08:57,	raspberrypi
1521,	591560,	0.20,	0.20,	0.18,	1,	208,	2-14-2018 12:09:39,	raspberrypi
1522,	591560,	0.23,	0.21,	0.18,	2,	208,	2-14-2018 12:09:57,	raspberrypi
1523,	591684,	0.24,	0.21,	0.18,	1,	208,	2-14-2018 12:10:39,	raspberrypi
1524,	591684,	0.27,	0.22,	0.19,	2,	208,	2-14-2018 12:10:57,	raspberrypi
1525,	591684,	0.18,	0.20,	0.18,	2,	208,	2-14-2018 12:11:39,	raspberrypi
1526,	591684,	0.21,	0.21,	0.18,	1,	208,	2-14-2018 12:11:57,	raspberrypi
1527,	591684,	0.22,	0.21,	0.18,	2,	208,	2-14-2018 12:12:39,	raspberrypi
1528,	591148,	0.25,	0.21,	0.18,	2,	209,	2-14-2018 12:12:57,	raspberrypi
1529,	591188,	0.25,	0.21,	0.18,	2,	208,	2-14-2018 12:13:39,	raspberrypi
1530,	591188,	0.19,	0.20,	0.18,	1,	208,	2-14-2018 12:13:57,	raspberrypi
1531,	591320,	0.20,	0.20,	0.18,	2,	207,	2-14-2018 12:14:39,	raspberrypi
1532,	591172,	0.16,	0.19,	0.18,	1,	208,	2-14-2018 12:14:57,	raspberrypi
1533,	591312,	0.20,	0.20,	0.18,	2,	208,	2-14-2018 12:15:39,	raspberrypi
1534,	591312,	0.15,	0.19,	0.18,	1,	208,	2-14-2018 12:15:57,	raspberrypi
1535,	591304,	0.17,	0.19,	0.18,	1,	208,	2-14-2018 12:16:39,	raspberrypi
1536,	591304,	0.13,	0.18,	0.18,	1,	208,	2-14-2018 12:16:57,	raspberrypi
1537,	591304,	0.24,	0.20,	0.18,	1,	208,	2-14-2018 12:17:39,	raspberrypi
1538,	591304,	0.27,	0.21,	0.19,	1,	208,	2-14-2018 12:17:57,	raspberrypi
1539,	591180,	0.20,	0.20,	0.18,	1,	208,	2-14-2018 12:18:39,	raspberrypi
1540,	591180,	0.14,	0.18,	0.18,	2,	208,	2-14-2018 12:18:57,	raspberrypi
1541,	591412,	0.18,	0.19,	0.18,	1,	208,	2-14-2018 12:19:39,	raspberrypi
1542,	591436,	0.27,	0.21,	0.19,	2,	207,	2-14-2018 12:19:57,	raspberrypi
1543,	591436,	0.19,	0.20,	0.18,	1,	206,	2-14-2018 12:20:39,	raspberrypi
1544,	591304,	0.22,	0.20,	0.18,	1,	208,	2-14-2018 12:20:57,	raspberrypi
1545,	591428,	0.17,	0.19,	0.18,	2,	208,	2-14-2018 12:21:39,	raspberrypi
1546,	591428,	0.19,	0.19,	0.18,	2,	208,	2-14-2018 12:21:57,	raspberrypi
1547,	591428,	0.15,	0.18,	0.18,	2,	208,	2-14-2018 12:22:39,	raspberrypi
1548,	591428,	0.18,	0.19,	0.18,	2,	208,	2-14-2018 12:22:57,	raspberrypi
1549,	591552,	0.15,	0.18,	0.18,	2,	208,	2-14-2018 12:23:39,	raspberrypi
1550,	591552,	0.17,	0.18,	0.18,	2,	208,	2-14-2018 12:23:57,	raspberrypi
1551,	591304,	0.13,	0.17,	0.18,	1,	208,	2-14-2018 12:24:39,	raspberrypi
1552,	591428,	0.16,	0.18,	0.18,	1,	208,	2-14-2018 12:24:57,	raspberrypi
1553,	591552,	0.22,	0.18,	0.18,	2,	208,	2-14-2018 12:25:39,	raspberrypi
1554,	591560,	0.15,	0.17,	0.18,	2,	207,	2-14-2018 12:25:57,	raspberrypi
1555,	591560,	0.12,	0.16,	0.18,	2,	207,	2-14-2018 12:26:39,	raspberrypi
1556,	591552,	0.21,	0.18,	0.18,	1,	208,	2-14-2018 12:26:57,	raspberrypi
1557,	591552,	0.23,	0.19,	0.18,	2,	208,	2-14-2018 12:27:39,	raspberrypi
1558,	591420,	0.24,	0.19,	0.18,	1,	208,	2-14-2018 12:27:57,	raspberrypi
1559,	591428,	0.27,	0.20,	0.19,	1,	208,	2-14-2018 12:28:39,	raspberrypi
1560,	591552,	0.19,	0.19,	0.18,	1,	208,	2-14-2018 12:28:57,	raspberrypi
1561,	591428,	0.21,	0.19,	0.18,	1,	208,	2-14-2018 12:29:39,	raspberrypi
1562,	591552,	0.22,	0.20,	0.18,	2,	208,	2-14-2018 12:29:57,	raspberrypi
1563,	591552,	0.25,	0.20,	0.18,	1,	208,	2-14-2018 12:30:39,	raspberrypi
1564,	591560,	0.26,	0.21,	0.19,	2,	207,	2-14-2018 12:30:57,	raspberrypi
1565,	591552,	0.19,	0.20,	0.18,	1,	208,	2-14-2018 12:31:39,	raspberrypi
1566,	591560,	0.21,	0.20,	0.18,	1,	207,	2-14-2018 12:31:57,	raspberrypi
1567,	591684,	0.22,	0.20,	0.18,	1,	207,	2-14-2018 12:32:39,	raspberrypi
1568,	591668,	0.23,	0.21,	0.18,	1,	208,	2-14-2018 12:32:57,	raspberrypi
1569,	591668,	0.18,	0.20,	0.18,	2,	208,	2-14-2018 12:33:39,	raspberrypi
1570,	591668,	0.19,	0.20,	0.18,	2,	208,	2-14-2018 12:33:57,	raspberrypi
1571,	591668,	0.21,	0.20,	0.18,	2,	208,	2-14-2018 12:34:39,	raspberrypi
1572,	591668,	0.22,	0.21,	0.18,	2,	208,	2-14-2018 12:34:57,	raspberrypi
1573,	591544,	0.24,	0.21,	0.18,	1,	208,	2-14-2018 12:35:39,	raspberrypi
1574,	591544,	0.17,	0.20,	0.18,	1,	208,	2-14-2018 12:35:57,	raspberrypi
1575,	591668,	0.19,	0.20,	0.18,	1,	208,	2-14-2018 12:36:39,	raspberrypi
1576,	591668,	0.20,	0.20,	0.18,	1,	208,	2-14-2018 12:36:57,	raspberrypi
1577,	591668,	0.22,	0.21,	0.18,	2,	208,	2-14-2018 12:37:39,	raspberrypi
1578,	591676,	0.24,	0.21,	0.18,	2,	207,	2-14-2018 12:37:57,	raspberrypi
1579,	591676,	0.26,	0.22,	0.19,	1,	207,	2-14-2018 12:38:39,	raspberrypi
1580,	591668,	0.18,	0.20,	0.18,	1,	208,	2-14-2018 12:38:57,	raspberrypi
1581,	591156,	0.21,	0.20,	0.18,	1,	208,	2-14-2018 12:39:39,	raspberrypi
1582,	591156,	0.22,	0.21,	0.18,	1,	208,	2-14-2018 12:39:57,	raspberrypi
1583,	591280,	0.23,	0.21,	0.18,	1,	208,	2-14-2018 12:40:39,	raspberrypi
1584,	591280,	0.25,	0.21,	0.18,	1,	208,	2-14-2018 12:40:57,	raspberrypi
1585,	591156,	0.26,	0.22,	0.19,	1,	208,	2-14-2018 12:41:39,	raspberrypi
1586,	591280,	0.18,	0.20,	0.18,	1,	208,	2-14-2018 12:41:57,	raspberrypi
1587,	591156,	0.14,	0.19,	0.18,	2,	208,	2-14-2018 12:42:39,	raspberrypi
1588,	591140,	0.16,	0.19,	0.18,	1,	208,	2-14-2018 12:42:57,	raspberrypi
1589,	591156,	0.20,	0.20,	0.18,	1,	208,	2-14-2018 12:43:40,	raspberrypi
1590,	591032,	0.23,	0.20,	0.18,	2,	207,	2-14-2018 12:43:57,	raspberrypi
1591,	591032,	0.25,	0.21,	0.18,	1,	207,	2-14-2018 12:44:40,	raspberrypi
1592,	591148,	0.25,	0.21,	0.18,	2,	208,	2-14-2018 12:44:57,	raspberrypi
1593,	591148,	0.18,	0.20,	0.18,	1,	208,	2-14-2018 12:45:40,	raspberrypi
1594,	591024,	0.19,	0.20,	0.18,	2,	208,	2-14-2018 12:45:57,	raspberrypi
1595,	591024,	0.15,	0.19,	0.18,	1,	208,	2-14-2018 12:46:40,	raspberrypi
1596,	591024,	0.17,	0.19,	0.18,	1,	208,	2-14-2018 12:46:57,	raspberrypi
1597,	591024,	0.22,	0.20,	0.18,	1,	208,	2-14-2018 12:47:40,	raspberrypi
1598,	591140,	0.17,	0.19,	0.18,	1,	208,	2-14-2018 12:47:57,	raspberrypi
1599,	591148,	0.18,	0.19,	0.18,	1,	208,	2-14-2018 12:48:40,	raspberrypi
1600,	591148,	0.21,	0.20,	0.18,	1,	208,	2-14-2018 12:48:57,	raspberrypi
1601,	591272,	0.30,	0.23,	0.19,	1,	208,	2-14-2018 12:49:40,	raspberrypi
1602,	591156,	0.23,	0.22,	0.19,	2,	207,	2-14-2018 12:49:57,	raspberrypi
1603,	591032,	0.28,	0.24,	0.19,	2,	207,	2-14-2018 12:50:40,	raspberrypi
1604,	591032,	0.22,	0.22,	0.19,	2,	207,	2-14-2018 12:50:58,	raspberrypi
1605,	590900,	0.22,	0.22,	0.19,	1,	207,	2-14-2018 12:51:40,	raspberrypi
1606,	591024,	0.25,	0.23,	0.19,	1,	207,	2-14-2018 12:51:58,	raspberrypi
1607,	591024,	0.19,	0.21,	0.18,	2,	207,	2-14-2018 12:52:40,	raspberrypi
1608,	591100,	0.15,	0.20,	0.18,	2,	208,	2-14-2018 12:52:58,	raspberrypi
1609,	591140,	0.17,	0.20,	0.18,	1,	208,	2-14-2018 12:53:40,	raspberrypi
1610,	591016,	0.21,	0.21,	0.18,	2,	208,	2-14-2018 12:53:58,	raspberrypi
1611,	591016,	0.16,	0.19,	0.18,	2,	208,	2-14-2018 12:54:40,	raspberrypi
1612,	591016,	0.21,	0.20,	0.18,	1,	208,	2-14-2018 12:54:58,	raspberrypi
1613,	590892,	0.15,	0.19,	0.18,	1,	208,	2-14-2018 12:55:40,	raspberrypi
1614,	590892,	0.19,	0.19,	0.18,	2,	208,	2-14-2018 12:55:58,	raspberrypi
1615,	590892,	0.15,	0.18,	0.18,	2,	208,	2-14-2018 12:56:40,	raspberrypi
1616,	590892,	0.19,	0.19,	0.18,	2,	208,	2-14-2018 12:56:58,	raspberrypi
1617,	591016,	0.22,	0.19,	0.18,	2,	208,	2-14-2018 12:57:40,	raspberrypi
1618,	591016,	0.17,	0.18,	0.18,	1,	208,	2-14-2018 12:57:58,	raspberrypi
1619,	591016,	0.14,	0.17,	0.18,	1,	208,	2-14-2018 12:58:40,	raspberrypi
1620,	591008,	0.17,	0.18,	0.18,	1,	209,	2-14-2018 12:58:58,	raspberrypi
1621,	591008,	0.20,	0.18,	0.18,	1,	209,	2-14-2018 12:59:40,	raspberrypi
1622,	591008,	0.16,	0.17,	0.18,	1,	209,	2-14-2018 12:59:58,	raspberrypi
1623,	590876,	0.21,	0.18,	0.18,	1,	210,	2-14-2018 13:00:40,	raspberrypi
1624,	590876,	0.16,	0.17,	0.18,	2,	210,	2-14-2018 13:00:58,	raspberrypi
1625,	590876,	0.19,	0.18,	0.18,	1,	210,	2-14-2018 13:01:40,	raspberrypi
1626,	590992,	0.14,	0.17,	0.18,	2,	210,	2-14-2018 13:01:58,	raspberrypi
1627,	590868,	0.19,	0.17,	0.18,	1,	210,	2-14-2018 13:02:40,	raspberrypi
1628,	590876,	0.15,	0.17,	0.18,	1,	209,	2-14-2018 13:02:58,	raspberrypi
1629,	590752,	0.19,	0.17,	0.18,	2,	209,	2-14-2018 13:03:40,	raspberrypi
1630,	590760,	0.15,	0.16,	0.18,	2,	208,	2-14-2018 13:03:58,	raspberrypi
1631,	590760,	0.18,	0.17,	0.18,	1,	208,	2-14-2018 13:04:40,	raspberrypi
1632,	590628,	0.22,	0.18,	0.18,	2,	209,	2-14-2018 13:04:58,	raspberrypi
1633,	590760,	0.18,	0.17,	0.18,	2,	208,	2-14-2018 13:05:40,	raspberrypi
1634,	590760,	0.14,	0.16,	0.18,	2,	208,	2-14-2018 13:05:58,	raspberrypi
1635,	590768,	0.17,	0.17,	0.18,	2,	207,	2-14-2018 13:06:40,	raspberrypi
1636,	590760,	0.20,	0.18,	0.18,	1,	208,	2-14-2018 13:06:58,	raspberrypi
1637,	590636,	0.16,	0.17,	0.18,	2,	208,	2-14-2018 13:07:40,	raspberrypi
1638,	590868,	0.21,	0.18,	0.18,	2,	208,	2-14-2018 13:07:58,	raspberrypi
1639,	590496,	0.23,	0.18,	0.18,	2,	208,	2-14-2018 13:08:40,	raspberrypi
1640,	590620,	0.24,	0.19,	0.18,	1,	208,	2-14-2018 13:08:58,	raspberrypi
1641,	590000,	0.18,	0.18,	0.18,	2,	208,	2-14-2018 13:09:40,	raspberrypi
1642,	590008,	0.21,	0.18,	0.18,	2,	207,	2-14-2018 13:09:58,	raspberrypi
1643,	590000,	0.16,	0.17,	0.18,	2,	207,	2-14-2018 13:10:40,	raspberrypi
1644,	590008,	0.18,	0.18,	0.18,	1,	208,	2-14-2018 13:10:58,	raspberrypi
1645,	590620,	0.20,	0.19,	0.18,	1,	209,	2-14-2018 13:11:40,	raspberrypi
1646,	590620,	0.21,	0.19,	0.18,	2,	209,	2-14-2018 13:11:58,	raspberrypi
1647,	590620,	0.24,	0.20,	0.18,	1,	209,	2-14-2018 13:12:40,	raspberrypi
1648,	590496,	0.17,	0.18,	0.18,	1,	209,	2-14-2018 13:12:58,	raspberrypi
1649,	590496,	0.19,	0.19,	0.18,	1,	209,	2-14-2018 13:13:40,	raspberrypi
1650,	589852,	0.20,	0.19,	0.18,	1,	210,	2-14-2018 13:13:58,	raspberrypi
1651,	590000,	0.22,	0.20,	0.18,	2,	209,	2-14-2018 13:14:40,	raspberrypi
1652,	590124,	0.24,	0.20,	0.18,	1,	209,	2-14-2018 13:14:58,	raspberrypi
1653,	584644,	0.25,	0.21,	0.19,	2,	209,	2-14-2018 13:15:40,	raspberrypi
1654,	584652,	0.18,	0.19,	0.18,	1,	208,	2-14-2018 13:15:58,	raspberrypi
1655,	584660,	0.15,	0.18,	0.18,	1,	207,	2-14-2018 13:16:40,	raspberrypi
1656,	584652,	0.17,	0.19,	0.18,	1,	208,	2-14-2018 13:16:58,	raspberrypi
1657,	584420,	0.21,	0.19,	0.18,	2,	208,	2-14-2018 13:17:40,	raspberrypi
1658,	584296,	0.15,	0.18,	0.18,	2,	208,	2-14-2018 13:17:58,	raspberrypi
1659,	584296,	0.21,	0.19,	0.18,	2,	208,	2-14-2018 13:18:40,	raspberrypi
1660,	583752,	0.15,	0.18,	0.18,	2,	210,	2-14-2018 13:18:58,	raspberrypi
1661,	584296,	0.19,	0.18,	0.18,	1,	208,	2-14-2018 13:19:40,	raspberrypi
1662,	584296,	0.13,	0.17,	0.18,	1,	208,	2-14-2018 13:19:58,	raspberrypi
1663,	584296,	0.19,	0.18,	0.18,	1,	208,	2-14-2018 13:20:40,	raspberrypi
1664,	584296,	0.22,	0.18,	0.18,	1,	208,	2-14-2018 13:20:58,	raspberrypi
1665,	584172,	0.30,	0.21,	0.19,	1,	208,	2-14-2018 13:21:40,	raspberrypi
1666,	584180,	0.28,	0.21,	0.19,	2,	207,	2-14-2018 13:21:58,	raspberrypi
1667,	584180,	0.26,	0.21,	0.19,	1,	207,	2-14-2018 13:22:40,	raspberrypi
1668,	584172,	0.26,	0.22,	0.19,	1,	208,	2-14-2018 13:22:58,	raspberrypi
1669,	584288,	0.19,	0.20,	0.18,	1,	208,	2-14-2018 13:23:40,	raspberrypi
1670,	584288,	0.28,	0.22,	0.19,	2,	208,	2-14-2018 13:23:58,	raspberrypi
1671,	584288,	0.20,	0.21,	0.18,	1,	208,	2-14-2018 13:24:40,	raspberrypi
1672,	584288,	0.21,	0.21,	0.18,	1,	208,	2-14-2018 13:24:58,	raspberrypi
1673,	584288,	0.24,	0.21,	0.18,	2,	208,	2-14-2018 13:25:41,	raspberrypi
1674,	584288,	0.25,	0.22,	0.18,	2,	208,	2-14-2018 13:25:58,	raspberrypi
1675,	584164,	0.18,	0.20,	0.18,	2,	208,	2-14-2018 13:26:41,	raspberrypi
1676,	584288,	0.19,	0.20,	0.18,	2,	208,	2-14-2018 13:26:58,	raspberrypi
1677,	584288,	0.22,	0.21,	0.18,	1,	209,	2-14-2018 13:27:41,	raspberrypi
1678,	584296,	0.16,	0.19,	0.18,	2,	207,	2-14-2018 13:27:58,	raspberrypi
1679,	584296,	0.19,	0.20,	0.18,	1,	207,	2-14-2018 13:28:41,	raspberrypi
1680,	584412,	0.21,	0.20,	0.18,	1,	208,	2-14-2018 13:28:58,	raspberrypi
1681,	584412,	0.23,	0.21,	0.18,	2,	208,	2-14-2018 13:29:41,	raspberrypi
1682,	584280,	0.24,	0.21,	0.18,	2,	209,	2-14-2018 13:29:58,	raspberrypi
1683,	584280,	0.19,	0.20,	0.18,	1,	209,	2-14-2018 13:30:41,	raspberrypi
1684,	584280,	0.20,	0.20,	0.18,	1,	209,	2-14-2018 13:30:58,	raspberrypi
